,ID,NOMBRE PROYECTO,DIRECCIÓN,COMUNA,LATITUD,LONGITUD,INMOBILIARIA,TIPO PROYECTO,FECHA DE ENTREGA,SUP. PROMEDIO,TOTAL UNIDADES PROYECTO,VIGENCIA,FECHA DE PROCESO,CLIMA
2215,2217,EDIFICIO EUCLIDES,"EUCLIDES 1211, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.478457999999996,-70.6495973,INMOBILIARIA EUCLIDES,DEPARTAMENTO,45078,45.0,209,1,2022-12-16,por definir
2216,2218,EDIFICIO ALTO LAZCANO,"SAN IGNACIO 3233, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4837996,-70.6550781,DELABASE,DEPARTAMENTO,45261,48.5,126,1,2022-12-16,por definir
2217,2219,BOULEVARD SANTA ROSA,"SANTA ROSA 5527, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.5077877,-70.6387115,INMOBILIARIA LAS BRISAS,DEPARTAMENTO,44986,49.5,89,1,2022-12-16,por definir
2218,2220,EDIFICIO DOMEYKO,"DOMEYKO 2055, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4559718,-70.6634212,SENTO INMOBILIARIA,DEPARTAMENTO,45627,41.0,234,1,2022-12-16,por definir
2219,2221,EDIFICIO SAN IGNACIO 270,"SAN IGNACIO 270, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.450140000000005,-70.6560499,SENTO INMOBILIARIA,DEPARTAMENTO,45627,36.5,170,1,2022-12-16,por definir
2220,2222,SUEÑA MARIN,"MARIN 443, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.444146499999995,-70.6261422,URMENETA GESTION INMOBILIARIA,DEPARTAMENTO,45444,38.5,124,1,2022-12-16,por definir
2221,2223,EDIFICIO CORTE SUPREMA 196,"CORTE SUPREMA 196, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4489704,-70.6559288,INMOBILIARIA NORTE VERDE,DEPARTAMENTO,45261,36.0,139,1,2022-12-16,por definir
2222,2224,ECO ESPAÑA,"DOMEYKO 2491, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.457146,-70.6697898,INMOBILIARIA FUNDAMENTA,DEPARTAMENTO,45261,43.5,390,1,2022-12-16,por definir
2223,2225,SENTO COMPAÑÍA 1733,"COMPAÑÍA 1733, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4388205,-70.6589651,INMOBILIARIA SENTO,DEPARTAMENTO,45444,39.0,290,1,2022-12-16,por definir
2224,2226,RESERVA ORIENTE - EDIFICIO MONDRIAN,"SAN JOSEMARIA ESCRIVA DE BALAGUER 11077, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.3772447,-70.530255,SENCORP,DEPARTAMENTO,45627,244.0,36,1,2022-12-16,por definir
2225,2227,EDIFICIO ORIENTE - EDIFICIO ALBERS,"SAN JOSEMARIA ESCRIVA DE BALAGUER 10915, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.3774656,-70.5307759,SENCORP,DEPARTAMENTO,45627,127.0,72,1,2022-12-16,por definir
2226,2228,EDIFICIO VITACURA 4301,"VITACURA 4301, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.3994315,-70.5888303,SIMONETTI INMOBILIARIA,DEPARTAMENTO,45261,111.5,60,1,2022-12-16,por definir
2227,2229,EDIFICIO DON TOMAS,"TENIENTE YAVAR 1733, SANTIAGO, REGION METROPOLITANA, CHILE",CONCHALI,-33.3917931,-70.6731456,INMOBILIARIA CRESCER,DEPARTAMENTO,44986,36.0,274,1,2022-12-16,por definir
2228,2230,NUEVO BARRIO SAN ALBERTO DE CERRILLOS - DEPTOS,"INTERIOR BICENTENARIO DE CERRILLOS, SANTIAGO, REGION METROPOLITANA, CHILE",CERRILLOS,-33.4978923,-70.7018425,INMOBILIARIA CON HAB,DEPARTAMENTO,44713,64.5,45,1,2022-12-16,por definir
2229,2231,NUEVO BARRIO SAN ALBERTO DE CERRILLOS - TOWNHOUSE,"INTERIOR BICENTENARIO DE CERRILLOS, SANTIAGO, REGION METROPOLITANA, CHILE",CERRILLOS,-33.4978923,-70.7018425,INMOBILIARIA CON HAB,CASA,44713,81.0,64,1,2022-12-16,por definir
2230,2232,EDIFICIO ZORZAL,"MARIA ROSAS VELASQUEZ 45, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4546968,-70.7055561,PAZ INMOBILIARIA,DEPARTAMENTO,45292,36.0,389,1,2022-12-16,por definir
2231,2233,EDIFICIO MIRADOR CENTRAL,"TORO MAZOTTE 207, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.457398,-70.6912968,INNOVAVISION,DEPARTAMENTO,44713,38.0,295,1,2022-12-16,por definir
